task_id,run_id,code_commit,transition_path,W,q,K,lag_k,anchor_event_count,control_anchor_count,lag_available_anchor_count,lag_available_control_count,target_valid_event_count,target_true_event_count,target_false_event_count,target_invalid_event_count,event_right_censored_count,target_valid_control_count,target_true_control_count,target_false_control_count,target_invalid_control_count,control_right_censored_count,observed_probability,baseline_probability,absolute_difference,absolute_lift,relative_lift,observed_probability_ci_low,observed_probability_ci_high,baseline_probability_ci_low,baseline_probability_ci_high,absolute_difference_ci_low,absolute_difference_ci_high,relative_lift_ci_low,relative_lift_ci_high,empirical_p,descriptive_status,warnings
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,120,0.3,not_applicable,1,38938,1104843,38931,1104056,38931,12539,26392,0,7,1104056,246955,857101,0,787,0.3220826590634713,0.22367977711275516,0.09840288195071611,0.09840288195071611,1.4399274857159394,0.31740492816704424,0.32704334762884607,0.22250175205049882,0.22483358892178118,0.09360473014670222,0.10361887432957448,1.4178626076762972,1.4640318986847332,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,120,0.3,not_applicable,3,38938,1104843,38927,1102481,38927,12767,26160,0,11,1102481,257491,844990,0,2362,0.3279728722994323,0.2335559524381826,0.09441691986124967,0.09441691986124967,1.4042582467952294,0.3231990678250783,0.3329176280784694,0.23237809394340989,0.23471841702412438,0.08917579025203422,0.0996270218895849,1.3810463135231363,1.4274202149628406,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,120,0.3,not_applicable,5,38938,1104843,38916,1100919,38916,12203,26713,0,22,1100919,268692,832227,0,3924,0.31357282351731935,0.2440615522122881,0.06951127130503126,0.06951127130503126,1.2848104122707922,0.3088084227246082,0.3183413413164255,0.24290128006781353,0.24519833208223366,0.06462208166665545,0.07452869166924997,1.2642749720203728,1.3056669671239018,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,120,0.3,not_applicable,10,38938,1104843,38898,1097024,38898,10471,28427,0,40,1097024,288061,808963,0,7819,0.2691912180574837,0.26258404556326936,0.006607172494214331,0.006607172494214331,1.025162124682942,0.2651519035517993,0.2733762080198725,0.2613686583609596,0.2638046365722643,0.0022056759909528227,0.011184122156569132,1.0083706286881027,1.0426149428276652,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,120,0.3,not_applicable,20,38938,1104843,38870,1089198,38870,9426,29444,0,68,1089198,291987,797211,0,15645,0.24250064316953948,0.2680752259919684,-0.025574582822428943,-0.025574582822428943,0.9045992305786766,0.23800195563588344,0.24696187625390248,0.2668689356947129,0.2693216949262697,-0.030385240585210912,-0.02073054197868155,0.8868275508983225,0.9224805316681557,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.1,not_applicable,1,19245,1327751,19245,1326959,19245,1463,17782,0,0,1326959,62272,1264687,0,792,0.07601974538841258,0.04692835272227702,0.029091392666135557,0.029091392666135557,1.6199107997312208,0.07187912314179473,0.07985131804066396,0.04653959459002908,0.04734395718329654,0.0249526796538914,0.03293482326077681,1.53079204269928,1.702960512321931,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.1,not_applicable,3,19245,1327751,19245,1325375,19245,1336,17909,0,0,1325375,63728,1261647,0,2376,0.0694206287347363,0.048082995378666414,0.021337633356069884,0.021337633356069884,1.4437667243488126,0.06594190760808542,0.07303842201460632,0.047669939544948886,0.04849931950775643,0.017863015395327256,0.024962215653124183,1.3711178133971247,1.5188068656779552,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.1,not_applicable,5,19245,1327751,19245,1323791,19245,1244,18001,0,0,1323791,65115,1258676,0,3960,0.06464016627695506,0.04918827821007999,0.015451888066875065,0.015451888066875065,1.314137608169187,0.06124801879669833,0.06815971698130259,0.04877798943264807,0.04960483804390678,0.011962054227493916,0.018916485010522746,1.242844324651334,1.3857812450778952,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.1,not_applicable,10,19245,1327751,19244,1319834,19244,903,18341,0,1,1319834,66961,1252873,0,7917,0.04692371648305965,0.05073441053950724,-0.003810694056447586,-0.003810694056447586,0.9248893597870784,0.04380244164696564,0.049858289917137415,0.05034332944369621,0.05114000595950347,-0.006909273097451003,-0.0008595705298883724,0.8635890146034729,0.9830254886841571,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.1,not_applicable,20,19245,1327751,19244,1311930,19244,860,18384,0,1,1311930,66962,1244968,0,15821,0.04468925379339015,0.051040832971271335,-0.006351579177881185,-0.006351579177881185,0.8755588651647552,0.04180160524739346,0.0477345587137949,0.05063408965524266,0.05147345216006416,-0.009277882043718004,-0.003283415283509823,0.818719902728845,0.9357286722520604,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.2,not_applicable,1,26385,1188450,26385,1187658,26385,5270,21115,0,0,1187658,159818,1027840,0,792,0.19973469774493083,0.13456567463023866,0.06516902311469217,0.06516902311469217,1.4842915795113758,0.19482477004355966,0.20494717896309714,0.133783946479145,0.1353921002024233,0.06007317632038822,0.07045764422489881,1.4454577282402057,1.5245980441235745,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.2,not_applicable,3,26385,1188450,26385,1186075,26385,5273,21112,0,0,1186075,164892,1021183,0,2375,0.19984839871138904,0.13902324895137322,0.06082514976001582,0.06082514976001582,1.4375178268297477,0.19502350029542248,0.2047376980005896,0.1382483639388464,0.1398466028524657,0.0558513627349785,0.06584983306834544,1.4011210511318584,1.4739900834810546,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.2,not_applicable,5,26385,1188450,26385,1184495,26385,4764,21621,0,0,1184495,170170,1014325,0,3955,0.18055713473564525,0.1436645996817209,0.03689253505392434,0.03689253505392434,1.256796282004455,0.17613434244972462,0.1849919742446095,0.14284674067725497,0.14448901019380142,0.03247916110011981,0.041454790796596884,1.2256151675848472,1.2886839838700275,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.2,not_applicable,10,26385,1188450,26382,1180548,26382,3953,22429,0,3,1180548,177972,1002576,0,7902,0.1498370100826321,0.15075371776497018,-0.0009167076823380915,-0.0009167076823380915,0.9939191703134826,0.14543949964712577,0.15419701797762853,0.14996315627760842,0.15161016511126002,-0.005390553044181236,0.0035578155837082625,0.9643002025393086,1.023647114818019,,interval_overlaps_zero,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.2,not_applicable,20,26385,1188450,26376,1172673,26376,3626,22750,0,9,1172673,178580,994093,0,15777,0.13747346072186836,0.15228456696794418,-0.014811106246075817,-0.014811106246075817,0.9027405958399347,0.13345033661974548,0.14170807889891585,0.1514166147621878,0.1531610045902959,-0.018932432147561476,-0.010392507894599062,0.8756861392649004,0.9316536703543118,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.3,not_applicable,1,30835,1055154,30835,1054362,30835,9622,21213,0,0,1054362,235962,818400,0,792,0.3120479974055456,0.22379600175271872,0.0882519956528269,0.0882519956528269,1.394341252576711,0.3065808766414382,0.31755078885729104,0.22254910506493897,0.22499833114512444,0.08246665582593413,0.09416035831767415,1.3676358397967547,1.421635166865501,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.3,not_applicable,3,30835,1055154,30835,1052783,30835,9981,20854,0,0,1052783,244434,808349,0,2371,0.3236906113183071,0.2321789010650818,0.09151171025322533,0.09151171025322533,1.394143093250208,0.3180668098045882,0.3292836230174551,0.23096016194954283,0.23333771404104914,0.08554255499303931,0.09741418803125831,1.367407039829156,1.4205136322993062,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.3,not_applicable,5,30835,1055154,30833,1051210,30833,9682,21151,0,2,1051210,253719,797491,0,3944,0.314014205558979,0.24135900533670723,0.07265520022227179,0.07265520022227179,1.3010254376915182,0.30850277378834984,0.31944782067244903,0.2401149712955228,0.24255450291128985,0.06694227246444778,0.07831740824442096,1.277279893231548,1.3253626761317943,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.3,not_applicable,10,30835,1055154,30828,1047291,30828,8356,22472,0,7,1047291,269821,777470,0,7863,0.27105229012585963,0.2576370846307282,0.013415205495131421,0.013415205495131421,1.05207016495455,0.26628175753962885,0.27591427167029964,0.2563511964145679,0.2588937194841862,0.008370428213912586,0.01836797206756197,1.0324093231804687,1.0713767737144253,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,250,0.3,not_applicable,20,30835,1055154,30816,1039501,30816,7286,23530,0,19,1039501,272247,767254,0,15653,0.23643561786085152,0.2619016239522617,-0.02546600609141017,-0.02546600609141017,0.9027649935608952,0.2315635102032822,0.24116184445604033,0.2606154753931229,0.26323849180608283,-0.030529503870508703,-0.02046610494664829,0.8835190152592963,0.9216851464998045,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.1,not_applicable,1,14436,1161005,14436,1160220,14436,1000,13436,0,0,1160220,51926,1108294,0,785,0.06927126627874758,0.044755305028356694,0.024515961250390884,0.024515961250390884,1.5477777714811176,0.06514608444243541,0.0733587657112542,0.04432862771602395,0.04519763002049466,0.02024938009484046,0.028731284500981502,1.4506839889458498,1.6442087344430758,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.1,not_applicable,3,14436,1161005,14436,1158650,14436,1019,13417,0,0,1158650,53026,1105624,0,2355,0.07058742033804379,0.04576533034134553,0.024822089996698257,0.024822089996698257,1.542377599190481,0.06652732776986495,0.0747679192022713,0.04532936690378681,0.0462111523959104,0.020789732092804245,0.02898145111778549,1.453763435260292,1.632878054400858,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.1,not_applicable,5,14436,1161005,14436,1157080,14436,854,13582,0,0,1157080,54084,1102996,0,3925,0.05915766140205043,0.04674179831990873,0.012415863082141695,0.012415863082141695,1.265626559704987,0.05524352492853461,0.06271173893430415,0.04631900494589274,0.047185551426067,0.00853530389452176,0.016041831713504883,1.182011802713324,1.3441280155895958,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.1,not_applicable,10,14436,1161005,14436,1153155,14436,650,13786,0,0,1153155,55369,1097786,0,7850,0.045026323081185926,0.04801522778811174,-0.002988904706925817,-0.002988904706925817,0.9377509001911712,0.04177761069340016,0.04822630792671576,0.0475657843090202,0.04845511669901958,-0.006184172707860863,0.0002386158456268565,0.8709608635568422,1.0049882453431531,,interval_overlaps_zero,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.1,not_applicable,20,14436,1161005,14436,1145331,14436,601,13835,0,0,1145331,55252,1090079,0,15674,0.04163203103352729,0.048241076160516046,-0.006609045126988754,-0.006609045126988754,0.8629996332379071,0.0385305651911892,0.04501074449146276,0.04779121709483572,0.048679770017794215,-0.009710072426099633,-0.0031791351270036,0.7987174710098586,0.9341252565089714,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.2,not_applicable,1,20189,1034870,20189,1034085,20189,3949,16240,0,0,1034085,138202,895883,0,785,0.19560156520877706,0.13364665380505472,0.061954911403722335,0.061954911403722335,1.46357248490556,0.19001963349148407,0.20122536508107666,0.1326759475040009,0.13458471754529774,0.05623814416292442,0.06766185185277553,1.420468175229651,1.5069222028939295,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.2,not_applicable,3,20189,1034870,20189,1032515,20189,3990,16199,0,0,1032515,142118,890397,0,2355,0.19763237406508494,0.1376425524084396,0.05998982165664535,0.05998982165664535,1.4358377595224474,0.19171856410322077,0.20348936770285747,0.13672107124980426,0.1385798884810918,0.054060040108662194,0.06608430107617354,1.3924416912974071,1.4803993794243955,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.2,not_applicable,5,20189,1034870,20189,1030945,20189,3622,16567,0,0,1030945,146104,884841,0,3925,0.17940462628163853,0.14171852038663557,0.03768610589500296,0.03768610589500296,1.2659222365022438,0.17415944727736063,0.18493221558759695,0.140782454361057,0.14268283914398644,0.032487631625638724,0.04322474630841534,1.2291510813008917,1.3055049877422127,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.2,not_applicable,10,20189,1034870,20187,1027034,20187,3184,17003,0,2,1027034,151808,875226,0,7836,0.1577252687373062,0.1478120490655616,0.009913219671744578,0.009913219671744578,1.0670663841981354,0.1528493873368571,0.1627235308742153,0.14684510879190898,0.1487938611547695,0.004967716482847835,0.0149805011312791,1.0336939007980186,1.1019025850917472,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.2,not_applicable,20,20189,1034870,20182,1019262,20182,2773,17409,0,7,1019262,152434,866828,0,15608,0.1373996630660985,0.14955330425346966,-0.012153641187371167,-0.012153641187371167,0.9187337167303731,0.13287011892818387,0.14160182062197316,0.14854899503756683,0.1506243382373431,-0.01688760076851426,-0.007563873226364351,0.8872055463717597,0.9493224153283535,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.3,not_applicable,1,23500,918144,23500,917359,23500,7373,16127,0,0,917359,206000,711359,0,785,0.31374468085106383,0.22455767044308717,0.08918701040797666,0.08918701040797666,1.3971675081594712,0.30734446212877775,0.320057518385085,0.22314843564993375,0.22590182159726638,0.08232572613844218,0.09574754302088627,1.366666855354893,1.426783611954042,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.3,not_applicable,3,23500,918144,23500,915791,23500,7555,15945,0,0,915791,212769,703022,0,2353,0.32148936170212766,0.23233357829461088,0.08915578340751679,0.08915578340751679,1.3837404135120868,0.31508063942605424,0.3281157838014776,0.23095000082101136,0.2336577480381002,0.0823921331864026,0.09625160330727735,1.353730246973029,1.414669565316196,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.3,not_applicable,5,23500,918144,23499,914230,23499,7243,16256,0,1,914230,220114,694116,0,3914,0.3082258819524235,0.24076435907813132,0.06746152287429219,0.06746152287429219,1.280197298024497,0.30225348366816623,0.3142010961852056,0.23938555059406763,0.24213050992616708,0.061323054061907314,0.073586371367845,1.2543949114836945,1.305701614701794,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.3,not_applicable,10,23500,918144,23494,910360,23494,6318,17176,0,6,910360,232381,677979,0,7784,0.2689197241848983,0.25526275319653763,0.013656970988360662,0.013656970988360662,1.0535016206529966,0.2627703627629842,0.2749191598664712,0.2538080586498621,0.25665506371108654,0.007036618971761247,0.01987897265965352,1.0273971002444369,1.0777519663084165,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_T,500,0.3,not_applicable,20,23500,918144,23479,902701,23479,5720,17759,0,21,902701,234181,668520,0,15443,0.24362196004940584,0.2594225551982329,-0.015800595148827035,-0.015800595148827035,0.9390932097760223,0.23771501371845083,0.24966279260075144,0.25792474445843383,0.260960163558835,-0.021801271703577877,-0.0095926318447568,0.915898902382435,0.9629446761737933,,negative_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.1,not_applicable,1,26655,1395809,26655,1395011,25303,6343,18960,1352,0,1360355,90156,1270199,34656,798,0.250681737343398,0.06627387703944926,0.18440786030394873,0.18440786030394873,3.782512032518947,0.2449919287394811,0.2566028328930697,0.06512958204444039,0.06734049246856876,0.17873389494288444,0.1900689105222617,3.684322974178101,3.883563676470755,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.1,not_applicable,3,26655,1395809,26655,1393415,25339,6138,19201,1316,0,1359860,94994,1264866,33555,2394,0.24223528947472275,0.06985572044181018,0.17237956903291257,0.17237956903291257,3.4676514384602872,0.23668211188044766,0.24782888622062127,0.06871705686229619,0.07093937699238181,0.16679583440609094,0.17781107529056955,3.37673500327795,3.562723847619724,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.1,not_applicable,5,26655,1395809,26655,1391819,25377,5740,19637,1278,0,1359351,99820,1259531,32468,3990,0.22618906884186468,0.07343210105410597,0.1527569677877587,0.1527569677877587,3.080247815260044,0.22100633166776862,0.2313514914599137,0.07229123831712363,0.07451988528697014,0.14746956272062203,0.1580231173982823,2.9989842715331103,3.162903911710502,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.1,not_applicable,10,26655,1395809,26654,1387832,25479,4726,20753,1175,1,1357979,110245,1247734,29853,7977,0.18548608658110602,0.0811831405345738,0.10430294604653222,0.10430294604653222,2.2847857986241897,0.18000954793764798,0.1908374636790587,0.07999405534918334,0.08230974337759728,0.09864173505173841,0.109559906529874,2.2121320385068364,2.354690604938177,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.1,not_applicable,20,26655,1395809,26650,1379875,25679,2932,22747,971,5,1355276,125205,1230071,24599,15934,0.11417890104754858,0.09238339644470941,0.02179550460283916,0.02179550460283916,1.2359244782246512,0.1098184439827314,0.11874753225483414,0.0910892493856697,0.09359306461495144,0.017399868769285055,0.026227131150940046,1.1880114341740666,1.28412701499131,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.2,not_applicable,1,34079,1247146,34078,1246349,32757,10545,22212,1321,1,1218448,128661,1089787,27901,797,0.32191592636688343,0.10559416569275012,0.2163217606741333,0.2163217606741333,3.048614705698513,0.31642253519136615,0.32721275698627517,0.10407630418634047,0.10706249311212357,0.21063173771500748,0.22171633487580542,2.984358846452009,3.1101983118488996,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.2,not_applicable,3,34079,1247146,34078,1244756,32786,10611,22175,1292,1,1217766,135698,1082068,26990,2390,0.3236442383944366,0.11143191713350513,0.21221232126093148,0.21221232126093148,2.904412368735276,0.31810385674796504,0.3289396712601623,0.10991572527780344,0.11293126441830086,0.20675154169701337,0.21760615195902278,2.847256348026051,2.9622676673864192,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.2,not_applicable,5,34079,1247146,34077,1243165,32816,10469,22347,1261,2,1217047,143284,1073763,26118,3981,0.31902120916626037,0.11773086824091428,0.2012903409253461,0.2012903409253461,2.7097499061456247,0.31366929441114266,0.3243325997969448,0.11624530054837723,0.11925052701283065,0.1958418817197585,0.2067645485894221,2.655234365263249,2.7654822684883413,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.2,not_applicable,10,34079,1247146,34072,1239194,32921,9629,23292,1151,7,1215202,162282,1052920,23992,7952,0.29248807751890893,0.13354322984985212,0.1589448476690568,0.1589448476690568,2.1902126962764394,0.28708748688284647,0.2981168662915903,0.13203202503924874,0.13506683444207157,0.15338445319160285,0.16456246874865663,2.143354952376651,2.2371367496700936,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.2,not_applicable,20,34079,1247146,34062,1231272,33092,7082,26010,970,17,1211327,195121,1016206,19945,15874,0.2140094282606068,0.16108036888470248,0.05292905937590431,0.05292905937590431,1.328587895237499,0.20881317414517533,0.21936265858967155,0.1595161108432992,0.1626797469971179,0.047788072453760516,0.05838389413794129,1.2960055948628806,1.363071952064215,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.3,not_applicable,1,38938,1104843,38931,1104056,37647,14811,22836,1284,7,1081303,158952,922351,22753,787,0.39341780221531597,0.14700042448786324,0.24641737772745273,0.24641737772745273,2.6763038514068893,0.3882218666952929,0.3988158805154534,0.14506978490809921,0.14879394748211894,0.24109493075513888,0.2518367436944964,2.6301795375955113,2.723688775425368,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.3,not_applicable,3,38938,1104843,38927,1102481,37674,15033,22641,1253,11,1080496,167828,912668,21985,2362,0.3990285077241599,0.1553249618693637,0.24370354585479617,0.24370354585479617,2.568991506077197,0.3938113129311187,0.4046322436056495,0.15343724849909124,0.15713689046926577,0.23846345878215336,0.24940362132102753,2.5263290820114714,2.6153481156241427,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.3,not_applicable,5,38938,1104843,38916,1100919,37692,15014,22678,1224,22,1079661,177658,902003,21258,3924,0.39833386394990977,0.1645497985015667,0.23378406544834307,0.23378406544834307,2.420749630672548,0.3929702160251452,0.4038704464252937,0.16262566635388911,0.16640593001532322,0.22832460802184534,0.239449483230819,2.382234823907365,2.461978141883896,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.3,not_applicable,10,38938,1104843,38898,1097024,37775,14580,23195,1123,40,1077522,203945,873577,19502,7819,0.385969556585043,0.18927223759700498,0.19669731898803802,0.19669731898803802,2.039229638140816,0.3807742220119126,0.39113835539797875,0.18739961606943137,0.19111187170224275,0.19137444096621853,0.2021125985868712,2.006753118026065,2.072106008475478,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,120,0.3,not_applicable,20,38938,1104843,38870,1089198,37926,12096,25830,944,68,1072998,253500,819498,16200,15645,0.31893687707641194,0.2362539352356668,0.08268294184074515,0.08268294184074515,1.3499748766439286,0.31359463092751555,0.32440010346544745,0.23416187753418,0.2383577253933548,0.0770564350397974,0.08846214877371683,1.3258079702935048,1.3754973533468582,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.1,not_applicable,1,19245,1327751,19245,1326959,18481,3314,15167,764,0,1284754,54654,1230100,42205,792,0.17931930090363077,0.04254043964836848,0.13677886125526229,0.13677886125526229,4.215266752902683,0.1728121332438815,0.18558068534526567,0.04145987810725412,0.04363792397128838,0.13058758976490803,0.1429177951713609,4.056214795111646,4.377482256917647,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.1,not_applicable,3,19245,1327751,19245,1325375,18495,3308,15187,750,0,1284640,57243,1227397,40735,2376,0.17885915112192485,0.044559565325694356,0.1342995857962305,0.1342995857962305,4.013933928991659,0.17243276328032844,0.185087442679703,0.04346078212411625,0.045686024731960366,0.1280466230146487,0.14042488925227053,3.868280754901674,4.1647570026909,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.1,not_applicable,5,19245,1327751,19245,1323791,18506,3170,15336,739,0,1284535,59999,1224536,39256,3960,0.17129579595806765,0.04670873117509449,0.12458706478297316,0.12458706478297316,3.667318542992324,0.16509233827603328,0.17742495437850608,0.04556877135526355,0.047845392302997225,0.11859941797516214,0.13051066900297564,3.536632965139364,3.8098824619240466,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.1,not_applicable,10,19245,1327751,19244,1319834,18529,2723,15806,715,1,1284229,66180,1218049,35605,7917,0.14695882130714016,0.051532865244438494,0.09542595606270167,0.09542595606270167,2.851749473080195,0.14090198299537607,0.15291156032145015,0.050353855857481415,0.052716229244582226,0.08966674631444155,0.10107213786239477,2.7359423810964834,2.9712727871778406,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.1,not_applicable,20,19245,1327751,19244,1311930,18600,1820,16780,644,1,1283466,75635,1207831,28464,15821,0.0978494623655914,0.05893027162386849,0.03891919074172291,0.03891919074172291,1.6604278186622086,0.09283614165635809,0.10307195638089313,0.05759987944795854,0.060173597126900354,0.034031731851509144,0.04403391410025261,1.5757121076101137,1.7502283431123455,,positive_interval_separated,
R1-T07,R1-T07-20260710T1915Z,100fb7a5a4f8107a22efcfbe38509fc5342ccc9e,P_TO_V,250,0.2,not_applicable,1,26385,1188450,26385,1187658,25409,6652,18757,976,0,1151386,90207,1061179,36272,792,0.2617970010626156,0.07834644506707568,0.18345055599553994,0.18345055599553994,3.3415300571516706,0.25567789644795375,0.2683276782027392,0.07667473888291261,0.0799323907964891,0.17731046054302893,0.1900459318611415,3.24622229134837,3.445001054310576,,positive_interval_separated,
